subject,channel,condition,value
sub-10,E82,post,7.9747
sub-10,E83,pre,8.0134
sub-10,E83,post,8.2378
sub-10,E84,pre,7.3145
sub-10,E84,post,8.3197
sub-10,E85,pre,7.9133
sub-10,E85,post,7.6354
sub-10,E86,pre,7.8372
sub-10,E86,post,6.8611
sub-10,E87,pre,8.4672
sub-10,E87,post,7.5532
sub-10,E88,pre,8.5784
sub-10,E88,post,7.7357
sub-10,E89,pre,8.0091
sub-10,E89,post,7.8876
sub-10,E90,pre,7.0202
sub-10,E90,post,7.2344
sub-10,E91,pre,6.283
sub-10,E91,post,6.8064
sub-10,E92,pre,7.1367
sub-10,E92,post,7.155
sub-10,E93,pre,7.7247
sub-10,E93,post,8.3755
sub-10,E94,pre,7.3201
sub-10,E94,post,8.1354
sub-10,E95,pre,8.1723
sub-10,E95,post,8.3723
sub-10,E96,pre,7.0923
sub-10,E96,post,8.0822
sub-10,E97,pre,8.3751
sub-10,E97,post,8.1285
sub-10,E98,pre,7.3727
sub-10,E98,post,7.2391
sub-10,E99,pre,7.7097
sub-10,E99,post,8.3593
sub-10,E100,pre,7.0259
sub-10,E100,post,6.7749
sub-10,E101,pre,7.8181
sub-10,E101,post,8.3704
sub-10,E102,pre,7.0991
sub-10,E102,post,7.201
sub-10,E103,pre,8.5642
sub-10,E103,post,6.9598
sub-10,E104,pre,8.3848
sub-10,E104,post,7.956
sub-10,E105,pre,7.527
sub-10,E105,post,6.9383
sub-10,E106,pre,7.0711
sub-10,E106,post,7.4085
sub-10,E107,pre,8.006
sub-10,E107,post,7.7531
sub-10,E108,pre,6.4071
sub-10,E108,post,7.3584
sub-10,E109,pre,7.1686
sub-10,E109,post,6.6898
sub-10,E110,pre,6.8011
sub-10,E110,post,8.1421
sub-10,E111,pre,6.8384
sub-10,E111,post,7.6304
sub-10,E112,pre,7.1928
sub-10,E112,post,8.2807
sub-10,E113,pre,8.3712
sub-10,E113,post,8.2829
sub-10,E114,pre,8.1184
sub-10,E114,post,6.4378
sub-10,E115,pre,8.2312
sub-10,E115,post,7.7979
sub-10,E116,pre,7.0109
sub-10,E116,post,6.6278
sub-10,E117,pre,8.0846
sub-10,E117,post,6.9283
sub-10,E118,pre,6.866
sub-10,E118,post,8.0294
sub-10,E119,pre,7.6885
sub-10,E119,post,7.3217
sub-10,E120,pre,8.1706
sub-10,E120,post,8.6666
sub-10,E121,pre,6.8727
sub-10,E121,post,6.7635
sub-10,E122,pre,7.2032
sub-10,E122,post,7.4308
sub-10,E123,pre,8.0767
sub-10,E123,post,8.4132
sub-10,E124,pre,7.3401
sub-10,E124,post,6.5511
sub-10,E125,pre,8.0588
sub-10,E125,post,7.099
sub-10,E126,pre,7.4758
sub-10,E126,post,7.9824
sub-10,E127,pre,6.6719
sub-10,E127,post,7.1208
sub-10,E128,pre,7.0615
sub-10,E128,post,7.1467
sub-10,E129,pre,8.2109
sub-10,E129,post,8.1098
sub-10,E130,pre,6.9579
sub-10,E130,post,7.6924
sub-10,E131,pre,7.0423
sub-10,E131,post,7.5726
sub-10,E132,pre,7.6824
sub-10,E132,post,7.6651
sub-10,E133,pre,6.8727
sub-10,E133,post,8.1936
sub-10,E134,pre,8.1575
sub-10,E134,post,7.3941
sub-10,E135,pre,8.2893
sub-10,E135,post,8.103
sub-10,E136,pre,7.4813
sub-10,E136,post,8.0637
sub-10,E137,pre,7.5989
sub-10,E137,post,7.7383
sub-10,E138,pre,7.7988
sub-10,E138,post,7.2034
sub-10,E139,pre,7.8184
sub-10,E139,post,7.4887
sub-10,E140,pre,7.4604
sub-10,E140,post,7.4087
sub-10,E141,pre,8.4652
sub-10,E141,post,8.3432
sub-10,E142,pre,7.4836
sub-10,E142,post,7.799
sub-10,E143,pre,6.4064
sub-10,E143,post,6.5211
sub-10,E144,pre,6.793
sub-10,E144,post,7.5767
sub-10,E145,pre,6.9823
sub-10,E145,post,7.0129
sub-10,E146,pre,6.4262
sub-10,E146,post,7.904
sub-10,E147,pre,6.7597
sub-10,E147,post,6.9603
sub-10,E148,pre,7.6714
sub-10,E148,post,6.9385
sub-10,E149,pre,7.0703
sub-10,E149,post,8.3421
sub-10,E150,pre,6.4472
sub-10,E150,post,8.1708
sub-10,E151,pre,7.5291
sub-10,E151,post,7.2397
sub-10,E152,pre,8.6533
sub-10,E152,post,7.0893
sub-10,E153,pre,7.6753
sub-10,E153,post,6.9462
sub-10,E154,pre,6.7761
sub-10,E154,post,7.7947
sub-10,E155,pre,7.6744
sub-10,E155,post,7.672
sub-10,E156,pre,7.2736
sub-10,E156,post,7.5032
sub-10,E157,pre,8.6587
sub-10,E157,post,8.2806
sub-10,E158,pre,7.2358
sub-10,E158,post,8.258
sub-10,E159,pre,7.9032
sub-10,E159,post,8.149
sub-10,E160,pre,8.044
sub-10,E160,post,7.091
sub-10,E161,pre,7.0175
sub-10,E161,post,6.6942
sub-10,E162,pre,8.4203
sub-10,E162,post,6.5096
sub-10,E163,pre,7.8587
sub-10,E163,post,7.733
sub-10,E164,pre,7.9375
sub-10,E164,post,6.7523
sub-10,E165,pre,6.9074
sub-10,E165,post,8.2793
sub-10,E166,pre,8.1125
sub-10,E166,post,7.0615
sub-10,E167,pre,7.154
sub-10,E167,post,6.8092
sub-10,E168,pre,8.2226
sub-10,E168,post,7.3294
sub-10,E169,pre,6.3687
sub-10,E169,post,8.4466
sub-10,E170,pre,6.6043
sub-10,E170,post,7.2525
sub-10,E171,pre,7.876
sub-10,E171,post,6.7992
sub-10,E172,pre,8.2598
sub-10,E172,post,8.0438
sub-10,E173,pre,8.438
sub-10,E173,post,7.922
sub-10,E174,pre,6.8812
sub-10,E174,post,7.9818
sub-10,E175,pre,7.8607
sub-10,E175,post,8.3533
sub-10,E176,pre,7.4908
sub-10,E176,post,7.6095
sub-10,E177,pre,7.0231
sub-10,E177,post,8.2839
sub-10,E178,pre,7.8258
sub-10,E178,post,7.9964
sub-10,E179,pre,8.0689
sub-10,E179,post,7.7981
sub-10,E180,pre,7.0595
sub-10,E180,post,6.52
sub-10,E181,pre,6.7778
sub-10,E181,post,6.8296
sub-10,E182,pre,7.9877
sub-10,E182,post,7.4553
sub-10,E183,pre,8.5873
sub-10,E183,post,7.7025
sub-10,E184,pre,7.4351
sub-10,E184,post,7.3507
sub-10,E185,pre,7.6879
sub-10,E185,post,7.2009
sub-10,E186,pre,7.382
sub-10,E186,post,8.7338
sub-10,E187,pre,7.6947
sub-10,E187,post,8.5745
sub-10,E188,pre,8.2726
sub-10,E188,post,7.9814
sub-10,E189,pre,7.1931
sub-10,E189,post,8.2531
sub-10,E190,pre,8.2494
sub-10,E190,post,8.0
sub-10,E191,pre,7.5623
sub-10,E191,post,6.9845
sub-10,E192,pre,6.5731
sub-10,E192,post,8.5508
sub-10,E193,pre,7.5197
sub-10,E193,post,7.5874
sub-10,E194,pre,6.9634
sub-10,E194,post,7.5068
sub-10,E195,pre,7.116
sub-10,E195,post,7.4581
sub-10,E196,pre,7.6808
sub-10,E196,post,7.6052
sub-10,E197,pre,7.4254
sub-10,E197,post,7.0831
sub-10,E198,pre,7.6348
sub-10,E198,post,8.5118
sub-10,E199,pre,7.2563
sub-10,E199,post,6.9026
sub-10,E200,pre,8.4767
sub-10,E200,post,7.924
sub-10,E201,pre,6.6845
sub-10,E201,post,6.9272
sub-10,E202,pre,8.2159
sub-10,E202,post,7.2801
sub-10,E203,pre,8.2173
sub-10,E203,post,6.5102
sub-10,E204,pre,6.7573
sub-10,E204,post,7.9652
sub-10,E205,pre,7.0143
sub-10,E205,post,8.7188
sub-10,E206,pre,7.502
sub-10,E206,post,6.5289
sub-10,E207,pre,7.101
sub-10,E207,post,7.0396
sub-10,E208,pre,7.2816
sub-10,E208,post,7.0365
sub-10,E209,pre,7.0734
sub-10,E209,post,6.4505
sub-10,E210,pre,7.5654
sub-10,E210,post,7.9295
sub-10,E211,pre,8.0285
sub-10,E211,post,6.6219
sub-10,E212,pre,7.2508
sub-10,E212,post,6.6063
sub-10,E213,pre,7.6412
sub-10,E213,post,6.5649
sub-10,E214,pre,8.4298
sub-10,E214,post,7.2036
sub-10,E215,pre,7.8585
sub-10,E215,post,8.0851
sub-10,E216,pre,8.021
sub-10,E216,post,6.5036
sub-10,E217,pre,7.1119
sub-10,E217,post,6.7944
sub-10,E218,pre,7.9293
sub-10,E218,post,6.8577
sub-10,E219,pre,8.5219
sub-10,E219,post,7.9687
sub-10,E220,pre,6.5764
sub-10,E220,post,7.0459
sub-10,E221,pre,8.5194
sub-10,E221,post,7.0515
sub-10,E222,pre,7.7953
sub-10,E222,post,6.7081
sub-10,E223,pre,7.6062
sub-10,E223,post,7.5535
sub-10,E224,pre,7.2661
sub-10,E224,post,8.1944
sub-10,E225,pre,7.4312
sub-10,E225,post,7.7229
sub-10,E226,pre,7.7864
sub-10,E226,post,7.6471
sub-10,E227,pre,7.2868
sub-10,E227,post,8.1962
sub-10,E228,pre,8.0232
sub-10,E228,post,7.0752
sub-10,E229,pre,7.0672
sub-10,E229,post,8.3781
sub-10,E230,pre,8.3811
sub-10,E230,post,6.5644
sub-10,E231,pre,6.8108
sub-10,E231,post,6.6655
sub-10,E232,pre,6.8543
sub-10,E232,post,7.7023
sub-10,E233,pre,6.6366
sub-10,E233,post,7.7819
sub-10,E234,pre,8.3466
sub-10,E234,post,7.7298
sub-10,E235,pre,7.5715
sub-10,E235,post,7.8232
sub-10,E236,pre,7.052
sub-10,E236,post,8.0893
sub-10,E237,pre,7.1473
sub-10,E237,post,7.3617
sub-10,E238,pre,8.3063
sub-10,E238,post,7.5745
sub-10,E239,pre,7.0139
sub-10,E239,post,7.9446
sub-10,E240,pre,6.4342
sub-10,E240,post,7.2335
sub-10,E241,pre,8.589
sub-10,E241,post,8.0601
sub-10,E242,pre,8.2387
sub-10,E242,post,8.5337
sub-10,E243,pre,6.4263
sub-10,E243,post,6.468
sub-10,E244,pre,7.5122
sub-10,E244,post,7.0755
sub-10,E245,pre,8.0995
sub-10,E245,post,7.2762
sub-10,E246,pre,6.8277
sub-10,E246,post,7.0362
sub-10,E247,pre,8.2
sub-10,E247,post,8.165
sub-10,E248,pre,7.0085
sub-10,E248,post,7.0272
sub-10,E249,pre,8.1347
sub-10,E249,post,7.3519
sub-10,E250,pre,6.2836
sub-10,E250,post,8.0615
sub-10,E251,pre,8.1912
sub-10,E251,post,7.4436
sub-10,E252,pre,7.0441
sub-10,E252,post,6.8022
sub-10,E253,pre,6.9278
sub-10,E253,post,8.2529
sub-10,E254,pre,7.2269
sub-10,E254,post,8.3829
sub-10,E255,pre,7.0337
sub-10,E255,post,7.4882
sub-10,E256,pre,6.9771
sub-10,E256,post,7.2997
sub-11,FidNz,pre,7.7645
sub-11,FidNz,post,6.8311
sub-11,FidT9,pre,7.4656
sub-11,FidT9,post,7.328
sub-11,FidT10,pre,6.4525
sub-11,FidT10,post,7.8053
sub-11,E1,pre,7.7294
sub-11,E1,post,7.2775
sub-11,E2,pre,8.4083
sub-11,E2,post,8.1473
sub-11,E3,pre,6.8293
sub-11,E3,post,6.533
sub-11,E4,pre,8.1109
sub-11,E4,post,6.591
sub-11,E5,pre,6.5866
sub-11,E5,post,7.7346
sub-11,E6,pre,7.6769
sub-11,E6,post,7.9241
sub-11,E7,pre,7.6965
sub-11,E7,post,7.3139
sub-11,E8,pre,7.7501
sub-11,E8,post,8.3543
sub-11,E9,pre,7.4311
sub-11,E9,post,6.7348
sub-11,E10,pre,7.8551
sub-11,E10,post,6.7985
sub-11,E11,pre,7.1568
sub-11,E11,post,7.7184
sub-11,E12,pre,8.4882
sub-11,E12,post,6.7173
sub-11,E13,pre,7.5035
sub-11,E13,post,7.7142
sub-11,E14,pre,6.6791
sub-11,E14,post,7.3045
sub-11,E15,pre,6.7378
sub-11,E15,post,7.0112
sub-11,E16,pre,7.5358
sub-11,E16,post,6.9367
sub-11,E17,pre,7.2028
sub-11,E17,post,7.6111
sub-11,E18,pre,6.1377
sub-11,E18,post,7.6132
sub-11,E19,pre,8.4639
sub-11,E19,post,7.3898
sub-11,E20,pre,6.3367
sub-11,E20,post,8.6132
sub-11,E21,pre,8.2419
sub-11,E21,post,7.1569
sub-11,E22,pre,6.6837
sub-11,E22,post,8.2622
sub-11,E23,pre,7.818
sub-11,E23,post,8.2924
sub-11,E24,pre,7.1109
sub-11,E24,post,8.1764
sub-11,E25,pre,8.1992
sub-11,E25,post,7.4731
sub-11,E26,pre,6.1931
sub-11,E26,post,6.6239
sub-11,E27,pre,7.4563
sub-11,E27,post,8.3124
sub-11,E28,pre,7.9602
sub-11,E28,post,7.1485
sub-11,E29,pre,6.9167
sub-11,E29,post,6.6895
sub-11,E30,pre,7.4022
sub-11,E30,post,6.7799
sub-11,E31,pre,6.3739
sub-11,E31,post,8.3085
sub-11,E32,pre,6.3386
sub-11,E32,post,7.4402
sub-11,E33,pre,6.8312
sub-11,E33,post,6.2522
sub-11,E34,pre,7.7426
sub-11,E34,post,8.2275
sub-11,E35,pre,7.5199
sub-11,E35,post,6.7672
sub-11,E36,pre,6.673
sub-11,E36,post,8.3743
sub-11,E37,pre,7.3196
sub-11,E37,post,6.5557
sub-11,E38,pre,8.2649
sub-11,E38,post,7.9689
sub-11,E39,pre,7.2461
sub-11,E39,post,7.3572
sub-11,E40,pre,7.7118
sub-11,E40,post,7.8611
sub-11,E41,pre,8.0391
sub-11,E41,post,7.5524
sub-11,E42,pre,6.799
sub-11,E42,post,8.2511
sub-11,E43,pre,8.1842
sub-11,E43,post,7.6704
sub-11,E44,pre,8.3425
sub-11,E44,post,6.5835
sub-11,E45,pre,8.3486
sub-11,E45,post,6.9662
sub-11,E46,pre,7.1203
sub-11,E46,post,7.9691
sub-11,E47,pre,7.7393
sub-11,E47,post,8.7051
sub-11,E48,pre,7.428
sub-11,E48,post,6.5602
sub-11,E49,pre,8.2558
sub-11,E49,post,7.7041
sub-11,E50,pre,7.8868
sub-11,E50,post,6.9618
sub-11,E51,pre,8.0821
sub-11,E51,post,6.6732
sub-11,E52,pre,6.773
sub-11,E52,post,6.2932
sub-11,E53,pre,7.5106
sub-11,E53,post,6.8809
sub-11,E54,pre,8.6674
sub-11,E54,post,7.1057
sub-11,E55,pre,7.6169
sub-11,E55,post,8.4119
sub-11,E56,pre,8.0779
sub-11,E56,post,8.2516
sub-11,E57,pre,8.3113
sub-11,E57,post,8.7896
sub-11,E58,pre,7.3805
sub-11,E58,post,8.0922
sub-11,E59,pre,7.7339
sub-11,E59,post,7.8378
sub-11,E60,pre,7.7994
sub-11,E60,post,8.2159
sub-11,E61,pre,7.2571
sub-11,E61,post,7.4669
sub-11,E62,pre,8.1754
sub-11,E62,post,6.5235
sub-11,E63,pre,7.1157
sub-11,E63,post,6.7685
sub-11,E64,pre,6.3794
sub-11,E64,post,8.9194
sub-11,E65,pre,8.0704
sub-11,E65,post,7.8034
sub-11,E66,pre,6.8147
sub-11,E66,post,7.1677
sub-11,E67,pre,7.1755
sub-11,E67,post,7.6039
sub-11,E68,pre,7.5964
sub-11,E68,post,8.4624
sub-11,E69,pre,6.5313
sub-11,E69,post,7.8325
sub-11,E70,pre,6.4255
sub-11,E70,post,8.06
sub-11,E71,pre,8.4635
sub-11,E71,post,6.8948
sub-11,E72,pre,7.0566
sub-11,E72,post,6.9286
sub-11,E73,pre,7.8146
sub-11,E73,post,8.4959
sub-11,E74,pre,7.1217
sub-11,E74,post,7.743
sub-11,E75,pre,7.7641
sub-11,E75,post,8.1224
sub-11,E76,pre,7.1911
sub-11,E76,post,7.9583
sub-11,E77,pre,6.2655
sub-11,E77,post,6.9593
sub-11,E78,pre,6.7112
sub-11,E78,post,7.5807
sub-11,E79,pre,6.6509
sub-11,E79,post,7.9053
sub-11,E80,pre,6.893
sub-11,E80,post,8.052
sub-11,E81,pre,7.1319
sub-11,E81,post,7.3817
sub-11,E82,pre,7.3127
sub-11,E82,post,8.5845
sub-11,E83,pre,7.29
sub-11,E83,post,7.145
sub-11,E84,pre,7.9034
sub-11,E84,post,6.207
sub-11,E85,pre,7.6198
sub-11,E85,post,8.174
sub-11,E86,pre,6.5584
sub-11,E86,post,6.9204
sub-11,E87,pre,6.5285
sub-11,E87,post,7.2082
sub-11,E88,pre,7.0585
sub-11,E88,post,8.3023
sub-11,E89,pre,7.2767
sub-11,E89,post,7.3456
sub-11,E90,pre,7.1307
sub-11,E90,post,7.4066
sub-11,E91,pre,6.5699
sub-11,E91,post,7.0174
sub-11,E92,pre,8.1666
sub-11,E92,post,7.2464
sub-11,E93,pre,6.3422
sub-11,E93,post,6.4783
sub-11,E94,pre,7.9082
sub-11,E94,post,7.5022
sub-11,E95,pre,6.8125
sub-11,E95,post,7.3685
sub-11,E96,pre,8.2546
sub-11,E96,post,7.8923
sub-11,E97,pre,8.647
sub-11,E97,post,7.1838
sub-11,E98,pre,7.1362
sub-11,E98,post,7.0358
sub-11,E99,pre,6.9619
sub-11,E99,post,7.0109
sub-11,E100,pre,7.3087
sub-11,E100,post,8.3204
sub-11,E101,pre,7.6285
sub-11,E101,post,7.9814
sub-11,E102,pre,7.5908
sub-11,E102,post,8.4917
sub-11,E103,pre,6.7779
sub-11,E103,post,7.5703
sub-11,E104,pre,6.3084
sub-11,E104,post,6.8734
sub-11,E105,pre,7.219
sub-11,E105,post,8.292
sub-11,E106,pre,7.4289
sub-11,E106,post,7.0066
sub-11,E107,pre,8.4996
sub-11,E107,post,7.7474
sub-11,E108,pre,8.3379
sub-11,E108,post,7.0136
sub-11,E109,pre,8.398
sub-11,E109,post,7.0222
sub-11,E110,pre,8.2676
sub-11,E110,post,6.83
sub-11,E111,pre,8.1822
sub-11,E111,post,8.4187
sub-11,E112,pre,7.2516
sub-11,E112,post,8.0578
sub-11,E113,pre,8.3338
sub-11,E113,post,8.6291
sub-11,E114,pre,6.6525
sub-11,E114,post,6.8273
sub-11,E115,pre,7.4934
sub-11,E115,post,7.105
sub-11,E116,pre,8.0444
sub-11,E116,post,7.98
sub-11,E117,pre,7.1647
sub-11,E117,post,8.3739
sub-11,E118,pre,8.6814
sub-11,E118,post,7.247
sub-11,E119,pre,8.231
sub-11,E119,post,8.4267
sub-11,E120,pre,7.8401
sub-11,E120,post,8.0878
sub-11,E121,pre,6.3311
sub-11,E121,post,7.6833
sub-11,E122,pre,7.5778
sub-11,E122,post,7.5426
sub-11,E123,pre,8.3749
sub-11,E123,post,6.5946
sub-11,E124,pre,8.2449
sub-11,E124,post,8.1386
sub-11,E125,pre,6.9621
sub-11,E125,post,7.989
sub-11,E126,pre,7.4413
sub-11,E126,post,7.6511
sub-11,E127,pre,7.0554
sub-11,E127,post,8.3401
sub-11,E128,pre,6.6078
sub-11,E128,post,7.4091
sub-11,E129,pre,6.4918
sub-11,E129,post,7.4883
sub-11,E130,pre,7.7123
sub-11,E130,post,7.2829
sub-11,E131,pre,6.8204
sub-11,E131,post,6.7571
sub-11,E132,pre,7.6857
sub-11,E132,post,7.5509
sub-11,E133,pre,7.6886
sub-11,E133,post,7.5126
sub-11,E134,pre,7.3166
sub-11,E134,post,7.8894
sub-11,E135,pre,8.3426
sub-11,E135,post,7.4524
sub-11,E136,pre,7.5009
sub-11,E136,post,7.8951
sub-11,E137,pre,7.0749
sub-11,E137,post,7.927
sub-11,E138,pre,7.766
sub-11,E138,post,8.1726
sub-11,E139,pre,6.3657
sub-11,E139,post,6.518
sub-11,E140,pre,8.0389
sub-11,E140,post,7.7818
sub-11,E141,pre,8.0414
sub-11,E141,post,7.1157
sub-11,E142,pre,7.5561
sub-11,E142,post,6.9234
sub-11,E143,pre,7.7575
sub-11,E143,post,6.6863
sub-11,E144,pre,6.8476
sub-11,E144,post,7.6814
sub-11,E145,pre,7.4525
sub-11,E145,post,7.7446
sub-11,E146,pre,8.6365
sub-11,E146,post,6.7875
sub-11,E147,pre,6.8857
sub-11,E147,post,8.2173
sub-11,E148,pre,7.1715
sub-11,E148,post,7.6789
sub-11,E149,pre,7.5846
sub-11,E149,post,6.5605
sub-11,E150,pre,7.3462
sub-11,E150,post,6.7114
sub-11,E151,pre,6.8217
sub-11,E151,post,7.4673
sub-11,E152,pre,6.8218
sub-11,E152,post,6.3504
sub-11,E153,pre,8.3681
sub-11,E153,post,7.5114
sub-11,E154,pre,8.1337
sub-11,E154,post,8.4945
sub-11,E155,pre,8.1871
sub-11,E155,post,8.3603
sub-11,E156,pre,7.4614
sub-11,E156,post,8.1647
sub-11,E157,pre,8.0841
sub-11,E157,post,7.7405
sub-11,E158,pre,8.4263
sub-11,E158,post,7.1521
sub-11,E159,pre,7.1832
sub-11,E159,post,7.2858
sub-11,E160,pre,6.5962
sub-11,E160,post,7.7675
sub-11,E161,pre,6.6833
sub-11,E161,post,8.3135
sub-11,E162,pre,7.9792
sub-11,E162,post,8.1803
sub-11,E163,pre,7.7433
sub-11,E163,post,8.2254
sub-11,E164,pre,7.2748
sub-11,E164,post,7.1588
sub-11,E165,pre,8.4836
sub-11,E165,post,8.3123
sub-11,E166,pre,6.9306
sub-11,E166,post,7.9593
sub-11,E167,pre,6.8549
sub-11,E167,post,7.9735
sub-11,E168,pre,7.3964
sub-11,E168,post,6.9877
sub-11,E169,pre,8.2058
sub-11,E169,post,7.2908
sub-11,E170,pre,6.5395
sub-11,E170,post,7.4556
sub-11,E171,pre,7.2172
sub-11,E171,post,8.2135
sub-11,E172,pre,6.4609
sub-11,E172,post,7.421
sub-11,E173,pre,8.3192
sub-11,E173,post,7.9179
sub-11,E174,pre,8.4207
sub-11,E174,post,8.473
sub-11,E175,pre,6.8861
sub-11,E175,post,7.5667
sub-11,E176,pre,6.5341
sub-11,E176,post,7.7927
sub-11,E177,pre,8.2324
sub-11,E177,post,7.0213
sub-11,E178,pre,7.7421
sub-11,E178,post,6.9922
sub-11,E179,pre,6.9138
sub-11,E179,post,7.1841
sub-11,E180,pre,6.8072
sub-11,E180,post,8.1489
sub-11,E181,pre,8.1123
sub-11,E181,post,8.283
sub-11,E182,pre,7.9409
sub-11,E182,post,7.1907
sub-11,E183,pre,7.9308
sub-11,E183,post,8.4721
sub-11,E184,pre,6.2904
sub-11,E184,post,7.9377
sub-11,E185,pre,7.1083
sub-11,E185,post,8.1381
sub-11,E186,pre,8.0877
sub-11,E186,post,7.7013
sub-11,E187,pre,6.8866
sub-11,E187,post,7.9077
sub-11,E188,pre,8.0021
sub-11,E188,post,7.5179
sub-11,E189,pre,8.7333
sub-11,E189,post,7.8602
sub-11,E190,pre,8.3022
sub-11,E190,post,7.3139
sub-11,E191,pre,7.9052
sub-11,E191,post,7.1921
sub-11,E192,pre,8.1441
sub-11,E192,post,8.8051
sub-11,E193,pre,8.5435
sub-11,E193,post,7.3805
sub-11,E194,pre,8.266
sub-11,E194,post,7.1429
sub-11,E195,pre,7.4476
sub-11,E195,post,6.4603
sub-11,E196,pre,6.54
sub-11,E196,post,7.0717
sub-11,E197,pre,8.3897
sub-11,E197,post,7.9332
sub-11,E198,pre,6.5162
sub-11,E198,post,7.6226
sub-11,E199,pre,7.0059
sub-11,E199,post,8.3583
sub-11,E200,pre,7.8368
sub-11,E200,post,7.8077
sub-11,E201,pre,8.2079
sub-11,E201,post,7.6004
sub-11,E202,pre,7.5312
sub-11,E202,post,7.2723
sub-11,E203,pre,8.305
sub-11,E203,post,7.075
sub-11,E204,pre,6.9849
sub-11,E204,post,7.9098
sub-11,E205,pre,6.9345
sub-11,E205,post,7.8861
sub-11,E206,pre,8.0598
sub-11,E206,post,7.9202
sub-11,E207,pre,7.2687
sub-11,E207,post,7.5055
sub-11,E208,pre,7.7095
sub-11,E208,post,7.7987
sub-11,E209,pre,7.2889
sub-11,E209,post,7.8743
sub-11,E210,pre,6.7683
sub-11,E210,post,7.1621
sub-11,E211,pre,8.3517
sub-11,E211,post,7.5536
sub-11,E212,pre,6.8118
sub-11,E212,post,7.1067
sub-11,E213,pre,7.1507
sub-11,E213,post,8.2468
sub-11,E214,pre,8.2012
sub-11,E214,post,7.0373
sub-11,E215,pre,8.6288
sub-11,E215,post,7.6144
sub-11,E216,pre,7.8496
sub-11,E216,post,6.5373
sub-11,E217,pre,7.3735
sub-11,E217,post,7.5351
sub-11,E218,pre,7.0912
sub-11,E218,post,7.3356
sub-11,E219,pre,6.3057
sub-11,E219,post,6.3504
sub-11,E220,pre,7.482
sub-11,E220,post,7.2266
sub-11,E221,pre,6.4459
sub-11,E221,post,7.7516
sub-11,E222,pre,7.8168
sub-11,E222,post,7.4627
sub-11,E223,pre,8.4425
sub-11,E223,post,6.4116
sub-11,E224,pre,8.4394
sub-11,E224,post,7.6501
sub-11,E225,pre,8.0587
sub-11,E225,post,7.6969
sub-11,E226,pre,6.5397
sub-11,E226,post,7.4362
sub-11,E227,pre,8.2901
sub-11,E227,post,7.5087
sub-11,E228,pre,6.6608
sub-11,E228,post,7.8915
sub-11,E229,pre,8.3591
sub-11,E229,post,7.7301
sub-11,E230,pre,8.3711
sub-11,E230,post,6.5763
sub-11,E231,pre,7.4743
sub-11,E231,post,7.8248
sub-11,E232,pre,6.9969
sub-11,E232,post,8.3517
sub-11,E233,pre,6.8757
sub-11,E233,post,9.0
sub-11,E234,pre,7.172
sub-11,E234,post,8.3488
sub-11,E235,pre,6.7454
sub-11,E235,post,7.5816
sub-11,E236,pre,7.3504
sub-11,E236,post,8.4845
sub-11,E237,pre,7.6253
sub-11,E237,post,8.1307
sub-11,E238,pre,7.3785
sub-11,E238,post,8.2249
sub-11,E239,pre,7.7189
sub-11,E239,post,7.5651
sub-11,E240,pre,7.9233
sub-11,E240,post,7.995
sub-11,E241,pre,6.5471
sub-11,E241,post,7.0349
sub-11,E242,pre,7.3534
sub-11,E242,post,7.1547
sub-11,E243,pre,7.6556
sub-11,E243,post,7.9311
sub-11,E244,pre,7.5376
sub-11,E244,post,7.8
sub-11,E245,pre,6.4584
sub-11,E245,post,6.3899
sub-11,E246,pre,6.7458
sub-11,E246,post,6.7844
sub-11,E247,pre,6.8324
sub-11,E247,post,7.271
sub-11,E248,pre,6.8727
sub-11,E248,post,6.8271
sub-11,E249,pre,7.9055
sub-11,E249,post,7.2466
sub-11,E250,pre,7.1328
sub-11,E250,post,7.4678
sub-11,E251,pre,6.7479
sub-11,E251,post,7.3595
sub-11,E252,pre,7.8022
sub-11,E252,post,8.5925
sub-11,E253,pre,8.057
sub-11,E253,post,6.8502
sub-11,E254,pre,7.7141
sub-11,E254,post,8.3348
sub-11,E255,pre,7.1373
sub-11,E255,post,6.9974
sub-11,E256,pre,8.2108
sub-11,E256,post,7.4181
sub-12,FidNz,pre,8.4413
sub-12,FidNz,post,7.2291
sub-12,FidT9,pre,7.1661
sub-12,FidT9,post,8.0753
sub-12,FidT10,pre,8.244
sub-12,FidT10,post,7.556
sub-12,E1,pre,8.5732
sub-12,E1,post,7.5741
sub-12,E2,pre,6.8397
sub-12,E2,post,7.9886
sub-12,E3,pre,7.8556
sub-12,E3,post,7.6287
sub-12,E4,pre,8.4209
sub-12,E4,post,7.4648
sub-12,E5,pre,8.3711
sub-12,E5,post,8.4345
sub-12,E6,pre,7.6832
sub-12,E6,post,7.5541
sub-12,E7,pre,7.4534
sub-12,E7,post,6.7292
sub-12,E8,pre,8.2042
sub-12,E8,post,8.5285
sub-12,E9,pre,7.8241
sub-12,E9,post,7.1123
sub-12,E10,pre,7.0303
sub-12,E10,post,8.4911
sub-12,E11,pre,6.7065
sub-12,E11,post,6.8323
sub-12,E12,pre,8.2329
sub-12,E12,post,7.2457
sub-12,E13,pre,7.2258
sub-12,E13,post,7.8958
sub-12,E14,pre,8.2227
sub-12,E14,post,6.9013
sub-12,E15,pre,8.2379
sub-12,E15,post,7.3956
sub-12,E16,pre,7.6548
sub-12,E16,post,7.6005
sub-12,E17,pre,8.6751
